Year,State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,bank account
2015,SC,5580,23081,30676,30173,31252,34157,32916,30589,29304,29938,30913,33586,33061,30946,28283,20284,13300,8675,8036,50.91666666666666
2015,SD,1060,4658,5797,5434,5435,5884,5340,5446,4877,4413,4574,5506,5760,5296,4198,2842,2103,1651,2044,47.33333333333334
2015,TN,7815,31764,41226,41458,41474,45677,44187,42134,40744,41880,42719,45787,44589,39949,34951,25070,17307,11636,11116,53.16666666666666
2015,TX,39446,158089,201209,199681,192694,199870,200572,197496,184609,180971,172082,174299,164125,137504,111682,78172,53640,37353,36891,51.33333333333334
2015,UT,4966,19880,26158,25121,23032,25019,21481,22276,21644,17859,15421,15236,15026,13100,10492,7485,5239,3670,3475,51.5
2015,VA,9714,40335,51241,51471,53104,58934,57982,57416,53788,53715,55818,60142,56698,48329,40883,28884,19621,13317,13798,47.16666666666666
2015,VT,564,2403,3164,3383,4262,4669,3501,3541,3384,3527,4026,4744,4977,4562,3788,2635,1710,1241,1401,33.666666666666664
2015,WA,8768,35607,45222,43667,43781,48900,52531,51386,47152,45038,45884,48468,48503,44109,36697,25239,16514,11333,12936,61.16666666666666
2015,WI,6345,26797,35739,36416,37832,40529,35137,36684,34565,33477,36868,42187,41982,36780,29532,20733,15013,11100,12720,62.58333333333334
2015,WV,1865,8025,10205,10406,10820,11924,10877,10552,10949,11324,11627,12662,13520,12940,11428,7948,5788,3928,3841,53.08333333333334
2015,WY,688,2996,3967,3663,3559,4097,4005,4036,3592,3273,3168,3732,4140,3760,2949,1959,1321,906,974,31.16666666666667
2016,AK,1003,4176,5164,4869,4665,5603,6147,5632,4775,4178,4401,4766,4963,4320,3173,1869,1076,617,570,40.25
2016,AL,5547,23071,29991,30248,31672,32966,32839,30174,29735,29114,30835,32861,33539,30320,26837,19058,13652,9206,8460,48.25
2016,AR,3518,14895,19258,19381,19525,19952,19813,18713,18331,17419,17977,19210,19447,17699,16040,11762,8516,5709,5462,57.25
2016,AZ,8669,35055,45304,45794,46542,48367,48330,44761,43246,41069,42041,42438,43090,39824,38634,29456,21088,13862,13611,58.33333333333334
2016,CA,49516,198458,253556,251841,257600,280822,306586,284374,264686,250496,260233,258513,251151,216945,181669,126461,89451,63349,71888,67.75
2016,CO,6539,26653,34992,35631,35112,38725,42337,41276,38301,35266,35680,35473,36620,32708,27465,17793,11702,7898,8388,69.41666666666667
2016,CT,3572,14852,20135,22228,24685,24728,21958,22129,21239,20945,24904,27390,27259,23092,18783,13512,9297,6960,8946,63.33333333333334
2016,DC,931,3403,3502,2666,3656,5902,7905,7580,5703,4172,3894,3843,3681,3310,2746,1795,1263,899,1130,52.16666666666666
2016,DE,1059,4378,5658,5705,6028,6024,6724,5979,5630,5273,6046,6679,6781,6244,5790,4166,2847,1909,1893,53.0
2016,FL,22120,89704,113856,114990,118521,126921,138541,128926,123214,122331,132228,142555,141724,130167,126879,100093,73863,51576,55262,61.83333333333334
2016,GA,12449,52193,69175,70577,70668,71724,72361,68207,67818,66790,70174,69870,65807,56401,49047,33588,22348,14349,13336,48.5
2016,HI,1810,7287,8677,8143,7841,9742,10556,10174,9326,8335,8734,9037,9371,9013,8110,5736,3750,2803,3871,48.91666666666666
2016,IA,3691,15545,19932,19920,21053,22619,19084,19508,18991,16965,18275,19958,21390,19551,16442,11166,8594,6485,7694,58.33333333333334
2016,ID,2149,9011,12028,12290,11649,10960,10973,10767,10623,9588,9625,9854,10538,9923,8838,6240,4266,2784,2747,47.33333333333334
2016,IL,15025,61451,80098,82896,83898,87904,89165,87253,84452,79264,83610,86798,88137,76567,63245,43310,31167,22160,25677,57.5
2016,IN,8044,33367,42962,43910,45221,47446,43589,41464,41172,39416,41630,44069,45365,40257,33788,23163,16600,11559,12610,55.66666666666666
2016,KS,3523,15190,19700,19455,19599,21195,18643,18991,17906,16002,16576,18114,19226,17302,14305,9617,7002,5250,6279,55.33333333333334
2016,KY,5157,21591,27400,27672,28301,30068,29252,27314,27689,26659,28469,30311,30637,27566,24048,16408,11756,7789,7549,59.41666666666666
2016,LA,5977,24461,30758,30137,29932,32348,34538,32932,30125,26613,28103,30399,31513,28159,23632,16018,11344,7706,7532,57.66666666666666
2016,MA,7098,28855,37228,39187,45559,49741,48744,46297,41944,40364,46089,49824,49086,42429,36144,24935,17229,12880,15807,67.58333333333333
2016,MD,7138,29296,37464,37217,38440,39106,41897,41231,39030,36792,41109,44061,42932,36167,30381,20962,14347,9938,11389,64.66666666666667
2016,ME,1218,5151,6823,7253,7929,7629,7875,7645,7401,7504,8837,10067,10813,10059,8978,6108,4183,3017,3180,57.16666666666666
2016,MI,11051,45601,58702,62042,66322,70240,65389,58870,57896,56944,64393,69545,72801,65653,55357,38021,26555,18629,21067,64.16666666666667
2016,MN,6686,27793,35455,35615,35109,36246,36102,37871,35578,31277,34277,37690,39291,33970,27811,18864,13731,9906,11732,67.0
2016,MO,7059,29416,37907,38377,39054,41650,40750,39503,37607,34499,37078,40952,42906,37773,32331,22917,16598,11780,12560,67.16666666666667
2016,MS,3469,14761,19993,19924,20444,20929,20019,18629,18441,17367,18137,19152,19729,17706,15369,10679,7795,5138,4878,46.58333333333334
2016,MT,1139,4837,6170,6088,6153,7137,6485,6413,6167,5399,5700,6510,7521,7383,6413,4335,3016,1974,2179,55.75
2016,NC,11567,47895,63370,64640,66351,68984,68285,63999,63792,63956,68498,68883,67815,61149,54570,38634,26263,17925,17409,54.75
2016,ND,1032,4163,4776,4355,4657,6686,5717,5287,4532,3802,3873,4389,4878,4377,3413,2309,1720,1377,1735,50.91666666666666
2016,NE,2461,10286,12934,12765,12626,13660,12007,12676,11894,10579,10716,11715,12442,11178,9334,6246,4635,3511,4140,63.58333333333334
2016,NH,1198,5105,6929,7664,8547,9004,8100,7831,7457,7646,9353,10621,11021,9485,8088,5377,3536,2567,2896,63.0
2016,NJ,10079,41759,54356,56330,56920,56809,57757,58154,57557,56767,62770,66568,64888,54400,45115,32255,22829,16630,19747,68.5
2016,NM,2356,10190,13685,13689,13658,14374,14046,13540,12478,11410,11803,12984,13917,13027,11807,8192,5784,3878,3822,67.08333333333333
2016,NV,3620,14654,19004,18754,17670,18489,21849,20778,19750,18840,19661,19440,18835,17252,15963,11441,7649,4613,4092,66.25
2016,NY,23037,92239,114071,114767,123331,138781,149952,138304,126870,118627,131004,138854,137248,118773,100604,70013,50667,36841,43561,66.25
2016,OH,13427,55529,70742,73287,76302,76615,77712,72019,69856,67220,74438,79390,84287,75355,64272,43042,31831,22670,25133,58.33333333333334
2016,OK,4894,21004,26597,26127,25753,27492,27215,26449,24612,22422,22673,24183,25343,22689,19485,14075,10198,7026,6816,65.83333333333333
2016,OR,4507,18679,24049,23933,24404,26562,28794,28247,27535,25223,25678,25468,27271,27148,24543,16667,11162,7343,8388,58.66666666666666
2016,PA,13739,56736,72771,75054,81919,83742,86480,80525,75100,72246,82798,89964,94543,85145,72579,50459,36988,27719,33198,67.25
2016,RI,1055,4353,5550,5951,7278,7891,7519,6722,6242,5992,6965,7647,7765,6863,5673,3959,2739,2071,2814,52.5
2016,SC,5605,23200,30669,30396,31630,33475,34058,30864,30110,29276,31376,33285,33643,31662,29777,21103,13976,8942,8262,58.33333333333334
2016,SD,1070,4670,5799,5537,5448,5903,5370,5414,5070,4379,4582,5262,5806,5429,4532,2926,2105,1653,2038,49.91666666666666
2016,TN,7764,32161,40944,41535,41706,45007,46014,42226,41573,40601,43379,45147,45000,40800,36430,25660,17830,11863,11309,60.08333333333334
2016,TX,39588,160048,202431,201520,195693,199135,205612,200253,189980,180045,176730,172591,167031,142122,117653,81017,55759,38156,37933,54.91666666666666
2016,UT,5000,20063,26143,25551,23676,25132,22638,21949,22390,18415,16101,15016,15265,13600,11171,7719,5421,3767,3569,53.83333333333334
2016,VA,9649,40246,51204,51516,53377,58271,58301,57526,55087,52150,55948,58964,57300,49483,42546,29804,20395,13587,14107,54.66666666666666
2016,VT,561,2397,3121,3331,4189,4637,3579,3543,3450,3368,3972,4523,4958,4607,3970,2690,1779,1242,1395,29.66666666666667
2016,WA,8902,36179,45720,44125,44107,48559,54914,52697,49097,44550,46896,47418,48919,45198,38820,26407,17322,11540,13086,68.91666666666667
2016,WI,6315,26669,35303,36331,37707,40300,35383,36603,35423,32488,36451,40842,42467,37522,31282,21247,15298,11129,12739,64.0
2016,WV,1838,7949,10110,10318,10732,11546,11115,10373,10975,10912,11630,12294,13333,12885,11940,8023,5900,3967,3814,58.16666666666666
2016,WY,662,2957,3900,3714,3578,3919,3971,3991,3720,3197,3196,3506,4092,3825,3148,2015,1370,898,991,33.833333333333336
